instanceID	label	comment	annotator
pair_21_(Ephesians 5:25)	3		Nisha
pair_114_(Exodus 20:3)	2		Nisha
pair_10_(2 Corinthians 5:7)	1		Nisha
pair_3_(John 8:32)	1		Nisha
pair_73_(Genesis 1:1)	2		Nisha
pair_70_(1 John 4:8)	3		Nisha
pair_7_(Ephesians 5:25)	3		Nisha
pair_147_(Genesis 1:1)	2		Nisha
pair_82_(Ephesians 5:25)	4		Nisha
pair_44_(Hebrews 11:1)	2		Nisha
pair_90_(1 John 4:8)	3		Nisha
pair_31_(2 Corinthians 5:17)	3		Nisha
pair_88_(Jeremiah 17:9)	1		Nisha
pair_116_(Ephesians 5:25)	4		Nisha
pair_146_(2 Corinthians 5:7)	3		Nisha
pair_141_(Genesis 1:1)	2		Nisha
pair_144_(Jeremiah 17:9)	1		Nisha
pair_30_(Ephesians 5:25)	3		Nisha
pair_0_(John 8:32)	2		Nisha
pair_113_(2 Corinthians 5:7)	2		Nisha
pair_67_(2 Corinthians 5:7)	2		Nisha
pair_51_(John 8:32)	2		Nisha
pair_147_(John 8:32)	3		Nisha
pair_96_(Ephesians 5:25)	3		Nisha
pair_131_(Exodus 20:3)	3		Nisha
pair_55_(2 Corinthians 5:7)	2		Nisha
pair_119_(Hebrews 11:1)	3		shur
pair_51_(1 Samuel 16:7)	1		Nisha
pair_37_(Hebrews 11:1)	3		Nisha
pair_40_(Jeremiah 17:9)	1		Nisha
pair_94_(2 Corinthians 5:7)	1		Nisha
pair_85_(2 Corinthians 5:17)	1		Nisha
pair_104_(Hebrews 11:1)	3		shur
pair_94_(Genesis 1:1)	2		shur
pair_88_(1 John 4:8)	4		shur
pair_118_(Jeremiah 17:9)	3		shur
pair_75_(Hebrews 11:1)	1		Nisha
pair_69_(1 Samuel 16:7)	2		Nisha
pair_103_(2 Corinthians 5:17)	3		shur
pair_85_(Jeremiah 17:9)	4		shur
pair_92_(1 John 4:8)	3		Nisha
pair_18_(Genesis 1:1)	1		Nisha
pair_17_(John 8:32)	3		shur
pair_55_(Exodus 20:3)	3		Nisha
pair_0_(2 Corinthians 5:17)	4		Nisha
pair_67_(1 John 4:8)	3		shur
pair_44_(Jeremiah 17:9)	3		shur
pair_29_(John 8:32)	2		Nisha
pair_103_(1 John 4:8)	3		Nisha
pair_114_(Genesis 1:1)	2		shur
pair_97_(1 Samuel 16:7)	1		Nisha
pair_16_(Hebrews 11:1)	3		shur
pair_18_(Jeremiah 17:9)	1		Nisha
pair_88_(2 Corinthians 5:17)	3		shur
pair_43_(Genesis 1:1)	2		Nisha
pair_100_(1 Samuel 16:7)	1		Nisha
pair_34_(Exodus 20:3)	1		Nisha
pair_141_(2 Corinthians 5:17)	-		shur
pair_110_(Hebrews 11:1)	2		Nisha
pair_84_(Hebrews 11:1)	1		shur
pair_108_(Hebrews 11:1)	3		shur
pair_1_(1 John 4:8)	3		shur
pair_117_(Genesis 1:1)	3		shur
pair_20_(John 8:32)	4		shur
pair_39_(Exodus 20:3)	3		shur
pair_22_(2 Corinthians 5:17)	3		shur
pair_95_(Jeremiah 17:9)	4		shur
pair_128_(John 8:32)	1		shur
pair_71_(2 Corinthians 5:7)	3		shur
pair_107_(Genesis 1:1)	3		shur
pair_146_(1 Samuel 16:7)	2		Nisha
pair_12_(Hebrews 11:1)	3		shur
pair_125_(Ephesians 5:25)	3		Nisha
pair_54_(John 8:32)	3		shur
pair_105_(2 Corinthians 5:7)	4		shur
pair_48_(John 8:32)	3		Nisha
pair_118_(Hebrews 11:1)	3		shur
pair_93_(John 8:32)	3		Nisha
pair_50_(Jeremiah 17:9)	3		shur
pair_86_(2 Corinthians 5:7)	2		Nisha
pair_142_(2 Corinthians 5:17)	3		Nisha
pair_88_(Hebrews 11:1)	4		Nisha
pair_130_(Hebrews 11:1)	3		shur
pair_87_(2 Corinthians 5:7)	4		shur
pair_133_(John 8:32)	3		shur
pair_107_(1 John 4:8)	4		shur
pair_113_(John 8:32)	3		shur
pair_37_(John 8:32)	4		shur
pair_66_(2 Corinthians 5:17)	3		shur
pair_84_(2 Corinthians 5:17)	3		shur
pair_17_(2 Corinthians 5:17)	1		Nisha
pair_44_(2 Corinthians 5:7)	2		Nisha
pair_52_(Ephesians 5:25)	3		shur
pair_1_(Ephesians 5:25)	4		shur
pair_112_(1 John 4:8)	4		Nisha
pair_27_(John 8:32)	3		Nisha
pair_5_(2 Corinthians 5:7)	3		Nisha
pair_7_(2 Corinthians 5:7)	3		Nisha
pair_97_(Genesis 1:1)	2		Nisha
pair_91_(2 Corinthians 5:17)	2		shur
pair_35_(John 8:32)	3		shur
pair_94_(John 8:32)	2		Nisha
pair_91_(1 John 4:8)	3		shur
pair_123_(Ephesians 5:25)	4		shur
pair_119_(2 Corinthians 5:17)	2		Nisha
pair_107_(Jeremiah 17:9)	4		Nisha
pair_124_(1 Samuel 16:7)	2		Nisha
pair_43_(2 Corinthians 5:7)	2		Nisha
pair_135_(John 8:32)	2		Nisha
pair_149_(1 John 4:8)	3		Nisha
pair_142_(Genesis 1:1)	4		shur
pair_44_(Ephesians 5:25)	1		Nisha
pair_23_(1 John 4:8)	3		Nisha
pair_109_(John 8:32)	3		shur
pair_131_(Ephesians 5:25)	3		shur
pair_4_(Genesis 1:1)	2		Nisha
pair_37_(1 Samuel 16:7)	3		Nisha
pair_32_(Ephesians 5:25)	3		Nisha
pair_85_(2 Corinthians 5:7)	1		shur
pair_110_(Ephesians 5:25)	3		Nisha
pair_83_(Hebrews 11:1)	3		Nisha
pair_92_(John 8:32)	2		shur
pair_131_(1 Samuel 16:7)	4		shur
pair_39_(Hebrews 11:1)	3		shur
pair_67_(Ephesians 5:25)	2		shur
pair_146_(Hebrews 11:1)	3		shur
pair_79_(Ephesians 5:25)	4		Nisha
pair_92_(Ephesians 5:25)	2		shur
pair_124_(1 John 4:8)	4		Nisha
pair_93_(1 Samuel 16:7)	1		Nisha
pair_89_(Genesis 1:1)	1		shur
pair_111_(2 Corinthians 5:7)	2		Nisha
pair_113_(1 Samuel 16:7)	3		Nisha
pair_51_(1 Samuel 16:7)	2		shur
pair_140_(John 8:32)	1		shur
pair_15_(Exodus 20:3)	3		shur
pair_27_(Jeremiah 17:9)	4		shur
pair_34_(Exodus 20:3)	2		shur
pair_125_(Jeremiah 17:9)	2		shur
pair_97_(2 Corinthians 5:17)	4		shur
pair_127_(1 John 4:8)	4		shur
pair_67_(1 Samuel 16:7)	2		shur
pair_31_(1 Samuel 16:7)	4		shur
pair_26_(2 Corinthians 5:17)	1		Nisha
pair_40_(John 8:32)	4		shur
pair_63_(Ephesians 5:25)	3		Nisha
pair_106_(Exodus 20:3)	1		Nisha
pair_112_(2 Corinthians 5:7)	1		Nisha
pair_61_(Jeremiah 17:9)	1		Nisha
pair_79_(Exodus 20:3)	1		Nisha
pair_78_(Hebrews 11:1)	2		Nisha
pair_135_(1 Samuel 16:7)	1		Nisha
pair_145_(2 Corinthians 5:7)	4		Nisha
pair_39_(2 Corinthians 5:7)	3		Nisha
pair_97_(Exodus 20:3)	1		Nisha
pair_80_(Hebrews 11:1)	3		Nisha
pair_91_(John 8:32)	1		Nisha
pair_64_(Ephesians 5:25)	3		Nisha
pair_81_(1 John 4:8)	3		Nisha
pair_133_(1 Samuel 16:7)	3		Nisha
pair_92_(Exodus 20:3)	1		Nisha
pair_104_(John 8:32)	1		Nisha
pair_118_(Ephesians 5:25)	3		Nisha
pair_42_(Ephesians 5:25)	4		Nisha
pair_36_(Ephesians 5:25)	3		Nisha
pair_141_(Hebrews 11:1)	3		Nisha
pair_61_(2 Corinthians 5:17)	2		Nisha
pair_40_(2 Corinthians 5:17)	2		Nisha
pair_55_(Ephesians 5:25)	3		Nisha
pair_104_(Hebrews 11:1)	2		Nisha
pair_104_(2 Corinthians 5:17)	3		shur
pair_32_(Exodus 20:3)	2		shur
pair_78_(Exodus 20:3)	3		Nisha
pair_15_(2 Corinthians 5:7)	2		Nisha
pair_120_(1 John 4:8)	2		Nisha
pair_112_(Jeremiah 17:9)	2		Nisha
pair_34_(Genesis 1:1)	3		shur
pair_91_(2 Corinthians 5:7)	3		Nisha
pair_133_(1 Samuel 16:7)	4		shur
pair_14_(Hebrews 11:1)	3		shur
pair_33_(Jeremiah 17:9)	1		Nisha
pair_3_(2 Corinthians 5:7)	4		shur
pair_15_(Jeremiah 17:9)	3		shur
pair_84_(Ephesians 5:25)	3		Nisha
pair_17_(Jeremiah 17:9)	2		shur
pair_2_(2 Corinthians 5:7)	4		shur
pair_146_(Exodus 20:3)	1		shur
pair_83_(2 Corinthians 5:7)	2		Nisha
pair_100_(Jeremiah 17:9)	4		shur
pair_105_(John 8:32)	2		Nisha
pair_85_(1 Samuel 16:7)	3		Nisha
pair_111_(1 Samuel 16:7)	1		Nisha
pair_88_(1 Samuel 16:7)	1		Nisha
pair_0_(Hebrews 11:1)	3		Nisha
pair_46_(1 Samuel 16:7)	1		Nisha
pair_91_(Jeremiah 17:9)	3		Nisha
pair_129_(Jeremiah 17:9)	1		Nisha
pair_5_(Genesis 1:1)	2		Nisha
pair_66_(2 Corinthians 5:7)	1		Nisha
pair_6_(Hebrews 11:1)	2		Nisha
pair_72_(1 John 4:8)	3		Nisha
pair_82_(2 Corinthians 5:7)	2		Nisha
pair_33_(2 Corinthians 5:7)	2		Nisha
pair_149_(Ephesians 5:25)	2		Nisha
pair_77_(Hebrews 11:1)	1		Nisha
pair_5_(Ephesians 5:25)	2		Nisha
pair_135_(Exodus 20:3)	1		Nisha
pair_71_(1 Samuel 16:7)	4		shur
pair_14_(1 Samuel 16:7)	1		Nisha
pair_106_(Genesis 1:1)	2		shur
pair_110_(1 Samuel 16:7)	1		Nisha
pair_94_(2 Corinthians 5:17)	2		Nisha
pair_133_(Exodus 20:3)	1		shur
pair_96_(2 Corinthians 5:7)	3		Nisha
pair_121_(2 Corinthians 5:7)	2		Nisha
pair_103_(Genesis 1:1)	1		Nisha
pair_94_(1 John 4:8)	3		Nisha
pair_74_(Exodus 20:3)	3		Nisha
pair_25_(Jeremiah 17:9)	2		Nisha
pair_104_(2 Corinthians 5:17)	1		Nisha
pair_22_(2 Corinthians 5:7)	3		shur
pair_36_(Genesis 1:1)	4		shur
pair_75_(Ephesians 5:25)	2		Nisha
pair_66_(Hebrews 11:1)	3		shur
pair_11_(Ephesians 5:25)	3		shur
pair_4_(Jeremiah 17:9)	1		Nisha
pair_102_(John 8:32)	3		shur
pair_15_(Ephesians 5:25)	4		shur
pair_95_(Ephesians 5:25)	4		shur
pair_17_(Jeremiah 17:9)	1		Nisha
pair_47_(Genesis 1:1)	3		shur
pair_115_(John 8:32)	1		shur
pair_123_(1 Samuel 16:7)	2		Nisha
pair_138_(Hebrews 11:1)	2		Nisha
pair_79_(Jeremiah 17:9)	1		Nisha
pair_111_(Hebrews 11:1)	1		Nisha
pair_104_(Genesis 1:1)	3		Nisha
pair_117_(Hebrews 11:1)	3		shur
pair_73_(Exodus 20:3)	1		Nisha
pair_121_(2 Corinthians 5:7)	4		shur
pair_7_(2 Corinthians 5:17)	3		shur
pair_129_(Genesis 1:1)	2		Nisha
pair_139_(Exodus 20:3)	1		Nisha
pair_77_(2 Corinthians 5:7)	1		Nisha
pair_120_(2 Corinthians 5:17)	3		shur
pair_55_(Exodus 20:3)	3		shur
pair_47_(1 John 4:8)	4		shur
pair_104_(2 Corinthians 5:7)	3		shur
pair_92_(Genesis 1:1)	3		shur
pair_18_(1 John 4:8)	4		Nisha
pair_144_(Hebrews 11:1)	3		Nisha
pair_6_(Genesis 1:1)	3		shur
pair_95_(Genesis 1:1)	2		Nisha
pair_5_(2 Corinthians 5:7)	3		shur
pair_83_(2 Corinthians 5:17)	2		Nisha
pair_101_(Hebrews 11:1)	4		shur
pair_67_(Jeremiah 17:9)	1		shur
pair_51_(2 Corinthians 5:17)	2		Nisha
pair_71_(Jeremiah 17:9)	1		Nisha
pair_69_(Jeremiah 17:9)	1		Nisha
pair_105_(John 8:32)	4		shur
pair_79_(Jeremiah 17:9)	1		shur
pair_140_(Genesis 1:1)	2		Nisha
pair_27_(Hebrews 11:1)	2		shur
pair_57_(2 Corinthians 5:7)	2		Nisha
pair_108_(2 Corinthians 5:7)	3		Nisha
pair_2_(Ephesians 5:25)	3		shur
pair_113_(Hebrews 11:1)	2		Nisha
pair_79_(Hebrews 11:1)	-		shur
pair_37_(1 John 4:8)	4		shur
pair_85_(Ephesians 5:25)	3		shur
pair_6_(2 Corinthians 5:7)	4		shur
pair_38_(1 Samuel 16:7)	3		shur
pair_105_(Jeremiah 17:9)	3		shur
pair_3_(Jeremiah 17:9)	1		shur
pair_20_(Ephesians 5:25)	4		shur
pair_112_(1 Samuel 16:7)	3		shur
pair_54_(Exodus 20:3)	1		shur
pair_96_(John 8:32)	2		shur
pair_42_(1 John 4:8)	4		shur
pair_51_(John 8:32)	1		shur
pair_108_(1 John 4:8)	4		shur
pair_26_(1 John 4:8)	3		shur
pair_111_(John 8:32)	3		shur
pair_111_(1 John 4:8)	4		shur
pair_142_(Ephesians 5:25)	4		shur
pair_104_(1 Samuel 16:7)	2		shur
pair_41_(Jeremiah 17:9)	3		shur
pair_79_(2 Corinthians 5:17)	2		shur
pair_63_(Jeremiah 17:9)	2		shur
pair_22_(Hebrews 11:1)	1		shur
pair_113_(Jeremiah 17:9)	3		shur
pair_132_(John 8:32)	4		shur
pair_46_(2 Corinthians 5:17)	3		shur
pair_109_(Genesis 1:1)	2		shur
pair_10_(Genesis 1:1)	1		shur
pair_126_(2 Corinthians 5:7)	4		shur
pair_81_(John 8:32)	3		shur
pair_42_(Hebrews 11:1)	4		shur
pair_84_(1 Samuel 16:7)	3		shur
pair_112_(Jeremiah 17:9)	3		shur
pair_148_(Jeremiah 17:9)	4		shur
pair_110_(2 Corinthians 5:17)	1		shur
pair_48_(John 8:32)	3		shur
pair_111_(Ephesians 5:25)	3		shur
pair_30_(Jeremiah 17:9)	3		shur
pair_48_(Exodus 20:3)	1		shur
pair_106_(2 Corinthians 5:17)	4		shur
pair_61_(2 Corinthians 5:7)	4		shur
pair_6_(Hebrews 11:1)	2		shur
pair_53_(2 Corinthians 5:17)	1		shur
pair_125_(1 John 4:8)	3		shur
pair_74_(2 Corinthians 5:7)	3		shur
pair_6_(Exodus 20:3)	2		shur
pair_63_(Ephesians 5:25)	4		shur
pair_54_(Ephesians 5:25)	3		shur
pair_79_(Exodus 20:3)	3		shur
pair_125_(Exodus 20:3)	1		shur
pair_2_(John 8:32)	2		shur
pair_33_(Hebrews 11:1)	3		shur
pair_1_(Hebrews 11:1)	2		shur
pair_136_(John 8:32)	3		shur
pair_112_(Hebrews 11:1)	4		shur
pair_11_(1 John 4:8)	3		shur
pair_141_(Jeremiah 17:9)	1		shur
pair_110_(1 Samuel 16:7)	2		shur
pair_80_(2 Corinthians 5:7)	3		shur
pair_27_(2 Corinthians 5:17)	2		shur
pair_123_(Jeremiah 17:9)	3		shur
pair_40_(1 John 4:8)	4		shur
pair_60_(Jeremiah 17:9)	-		shur
pair_6_(John 8:32)	3		shur
pair_7_(1 Samuel 16:7)	2		shur
pair_119_(Jeremiah 17:9)	3		shur
pair_63_(2 Corinthians 5:7)	2		shur
pair_131_(Jeremiah 17:9)	1		shur
pair_118_(Genesis 1:1)	2		shur
pair_136_(Exodus 20:3)	2		shur
pair_53_(Exodus 20:3)	3		shur
pair_97_(Genesis 1:1)	3		shur
pair_144_(1 John 4:8)	4		shur
pair_41_(1 Samuel 16:7)	2		shur
pair_76_(Ephesians 5:25)	-		shur
pair_148_(Exodus 20:3)	2		shur
pair_93_(Hebrews 11:1)	2		shur
pair_122_(Genesis 1:1)	2		shur
pair_7_(Hebrews 11:1)	2		shur
pair_0_(Exodus 20:3)	1		shur
pair_13_(John 8:32)	1		shur
pair_145_(Exodus 20:3)	1		shur
pair_137_(Exodus 20:3)	3		shur
pair_20_(2 Corinthians 5:7)	4		shur
pair_48_(2 Corinthians 5:17)	2		Nisha
pair_3_(Exodus 20:3)	3		Nisha
pair_50_(2 Corinthians 5:7)	2		Nisha
pair_16_(1 John 4:8)	3		Nisha
pair_109_(1 Samuel 16:7)	2		Nisha
pair_23_(Exodus 20:3)	3		Nisha
pair_149_(2 Corinthians 5:7)	2		Nisha
pair_108_(1 John 4:8)	3		Nisha
pair_15_(Ephesians 5:25)	3		Nisha
pair_60_(Genesis 1:1)	1		Nisha
pair_139_(John 8:32)	3		Nisha
pair_118_(1 John 4:8)	3		Nisha
pair_63_(Jeremiah 17:9)	1		Nisha
pair_110_(John 8:32)	1		Nisha
pair_55_(Jeremiah 17:9)	1		Nisha
pair_135_(2 Corinthians 5:7)	2		Nisha
pair_20_(Exodus 20:3)	2		Nisha
pair_2_(1 Samuel 16:7)	3		Nisha
pair_139_(2 Corinthians 5:7)	3		Nisha
pair_30_(Genesis 1:1)	2		Nisha
pair_123_(1 John 4:8)	3		Nisha
pair_42_(Jeremiah 17:9)	1		Nisha
pair_130_(Genesis 1:1)	2		Nisha
pair_131_(2 Corinthians 5:7)	3		Nisha
pair_122_(1 Samuel 16:7)	1		Nisha
pair_141_(Jeremiah 17:9)	1		Nisha
pair_23_(2 Corinthians 5:7)	3		Nisha
pair_31_(1 John 4:8)	2		Nisha
pair_98_(Ephesians 5:25)	3		Nisha
pair_59_(2 Corinthians 5:7)	3		Nisha
pair_125_(1 John 4:8)	3		Nisha
pair_9_(2 Corinthians 5:17)	1		Nisha
pair_19_(2 Corinthians 5:17)	3		Nisha
pair_14_(Genesis 1:1)	1		Nisha
pair_141_(2 Corinthians 5:7)	3		Nisha
pair_111_(Jeremiah 17:9)	1		Nisha
pair_146_(1 John 4:8)	4		Nisha
pair_89_(2 Corinthians 5:7)	2		Nisha
pair_115_(Hebrews 11:1)	1		Nisha
pair_115_(Ephesians 5:25)	3		Nisha
pair_129_(2 Corinthians 5:17)	3		Nisha
pair_59_(Jeremiah 17:9)	2		Nisha
pair_21_(Genesis 1:1)	1		Nisha
pair_34_(2 Corinthians 5:17)	1		Nisha
pair_10_(1 Samuel 16:7)	1		Nisha
pair_50_(Jeremiah 17:9)	1		Nisha
pair_65_(1 John 4:8)	3		Nisha
pair_86_(Exodus 20:3)	3		Nisha
pair_142_(John 8:32)	2		Nisha
pair_99_(John 8:32)	3		Nisha
pair_137_(2 Corinthians 5:17)	1		Nisha
pair_60_(Hebrews 11:1)	2		Nisha
pair_50_(Exodus 20:3)	2		Nisha
pair_61_(Hebrews 11:1)	4		Nisha
pair_10_(Hebrews 11:1)	2		Nisha
pair_54_(Hebrews 11:1)	3		Nisha
pair_101_(2 Corinthians 5:7)	2		Nisha
pair_146_(John 8:32)	1		Nisha
pair_78_(Ephesians 5:25)	3		Nisha
pair_80_(Jeremiah 17:9)	2		Nisha
pair_80_(Exodus 20:3)	2		Nisha
pair_74_(2 Corinthians 5:17)	1		Nisha
pair_5_(1 John 4:8)	3		Nisha
pair_46_(Jeremiah 17:9)	1		Nisha
pair_124_(2 Corinthians 5:7)	1		Nisha
pair_1_(1 John 4:8)	3		Nisha
pair_135_(Genesis 1:1)	1		Nisha
pair_71_(Exodus 20:3)	2		Nisha
pair_71_(2 Corinthians 5:7)	1		Nisha
pair_20_(Hebrews 11:1)	1		Nisha
pair_136_(2 Corinthians 5:7)	2		Nisha
pair_28_(Jeremiah 17:9)	1		Nisha
pair_109_(Ephesians 5:25)	3		Nisha
pair_62_(Jeremiah 17:9)	2		Nisha
pair_3_(2 Corinthians 5:7)	1		Nisha
pair_135_(2 Corinthians 5:17)	1		Nisha
pair_16_(Genesis 1:1)	3		Nisha
pair_38_(1 Samuel 16:7)	2		Nisha
pair_37_(1 John 4:8)	4		Nisha
pair_77_(Genesis 1:1)	1		Nisha
pair_108_(Hebrews 11:1)	1		Nisha
pair_81_(Ephesians 5:25)	1		Nisha
pair_46_(John 8:32)	2		Nisha
pair_80_(1 Samuel 16:7)	2		Nisha
pair_65_(Ephesians 5:25)	4		Nisha
pair_12_(Genesis 1:1)	2		Nisha
pair_23_(Genesis 1:1)	1		Nisha
pair_13_(1 John 4:8)	2		Nisha
pair_47_(Hebrews 11:1)	2		Nisha
pair_50_(Ephesians 5:25)	3		Nisha
pair_59_(1 Samuel 16:7)	3		Nisha
pair_54_(Jeremiah 17:9)	1		Nisha
pair_45_(Jeremiah 17:9)	1		Nisha
pair_82_(1 Samuel 16:7)	2		Nisha
pair_143_(Jeremiah 17:9)	1		Nisha
pair_73_(1 John 4:8)	2		Nisha
pair_38_(1 John 4:8)	2		Nisha
pair_105_(2 Corinthians 5:17)	3		Nisha
pair_54_(John 8:32)	1		Nisha
pair_135_(Jeremiah 17:9)	1		Nisha
pair_79_(Genesis 1:1)	2		Nisha
pair_131_(Genesis 1:1)	2		Nisha
pair_142_(Exodus 20:3)	2		Nisha
pair_15_(John 8:32)	1		Nisha
pair_146_(Jeremiah 17:9)	1		Nisha
pair_133_(Genesis 1:1)	2		Nisha
pair_0_(2 Corinthians 5:7)	3		Nisha
pair_125_(Jeremiah 17:9)	1		Nisha
pair_23_(Jeremiah 17:9)	2		Nisha
pair_107_(1 John 4:8)	3		Nisha
pair_136_(2 Corinthians 5:17)	3		Nisha
pair_0_(Genesis 1:1)	2		Nisha
pair_29_(1 John 4:8)	3		Nisha
pair_58_(1 Samuel 16:7)	3		Nisha
pair_2_(2 Corinthians 5:17)	2		Nisha
pair_110_(Exodus 20:3)	2		Nisha
pair_76_(1 Samuel 16:7)	1		Nisha
pair_134_(1 Samuel 16:7)	1		Nisha
pair_95_(Ephesians 5:25)	3		Nisha
pair_90_(Genesis 1:1)	2		Nisha
pair_22_(Genesis 1:1)	1		Nisha
pair_24_(1 Samuel 16:7)	1		Nisha
pair_117_(Jeremiah 17:9)	2		Nisha
pair_122_(Jeremiah 17:9)	1		Nisha
pair_74_(2 Corinthians 5:7)	3		Nisha
pair_45_(Exodus 20:3)	1		Nisha
pair_72_(Ephesians 5:25)	3		Nisha
pair_142_(1 John 4:8)	3		Nisha
pair_32_(2 Corinthians 5:17)	2		Nisha
pair_61_(Genesis 1:1)	1		Nisha
pair_34_(Jeremiah 17:9)	3		Nisha
pair_128_(2 Corinthians 5:7)	1		Nisha
pair_27_(2 Corinthians 5:17)	1		Nisha
pair_68_(2 Corinthians 5:17)	2		Nisha
pair_142_(1 Samuel 16:7)	3		Nisha
pair_3_(2 Corinthians 5:17)	1		Nisha
pair_70_(1 Samuel 16:7)	1		Nisha
pair_48_(1 John 4:8)	3		Nisha
pair_99_(1 Samuel 16:7)	1		Nisha
pair_145_(2 Corinthians 5:17)	2		Nisha
pair_103_(Ephesians 5:25)	3		Nisha
pair_144_(Exodus 20:3)	1		Nisha
pair_2_(Hebrews 11:1)	3		Nisha
pair_42_(John 8:32)	1		Nisha
pair_108_(Exodus 20:3)	1		Nisha
pair_55_(1 Samuel 16:7)	3		Nisha
pair_113_(2 Corinthians 5:17)	3		Nisha
pair_27_(Hebrews 11:1)	1		Nisha
pair_64_(1 Samuel 16:7)	3		Nisha
pair_109_(2 Corinthians 5:17)	1		Nisha
pair_104_(2 Corinthians 5:7)	3		Nisha
pair_142_(Genesis 1:1)	3		Nisha
pair_18_(1 Samuel 16:7)	3		Nisha
pair_122_(Genesis 1:1)	2		Nisha
pair_67_(John 8:32)	1		Nisha
pair_66_(1 John 4:8)	2		Nisha
pair_38_(Ephesians 5:25)	1		Nisha
pair_147_(Exodus 20:3)	3		Nisha
pair_125_(John 8:32)	2		Nisha
pair_54_(Ephesians 5:25)	4		Nisha
pair_107_(1 Samuel 16:7)	1		Nisha
pair_94_(Ephesians 5:25)	3		Nisha
pair_14_(2 Corinthians 5:7)	2		Nisha
pair_57_(Exodus 20:3)	1		Nisha
pair_113_(Exodus 20:3)	2		Nisha
pair_135_(Hebrews 11:1)	3		Nisha
pair_145_(John 8:32)	1		Nisha
pair_6_(Exodus 20:3)	2		Nisha
pair_44_(2 Corinthians 5:17)	1		Nisha
pair_131_(John 8:32)	2		Nisha
pair_4_(1 John 4:8)	3		Nisha
pair_136_(Jeremiah 17:9)	1		Nisha
pair_137_(Exodus 20:3)	2		Nisha
pair_146_(Exodus 20:3)	1		Nisha
pair_120_(John 8:32)	2		Nisha
pair_39_(2 Corinthians 5:17)	1		Nisha
pair_126_(Genesis 1:1)	2		Nisha
pair_102_(2 Corinthians 5:17)	1		Nisha
pair_38_(2 Corinthians 5:7)	3		Nisha
pair_63_(2 Corinthians 5:17)	1		Nisha
pair_128_(Ephesians 5:25)	3		Nisha
pair_54_(Genesis 1:1)	1		Nisha
pair_98_(2 Corinthians 5:7)	2		Nisha
pair_96_(2 Corinthians 5:17)	1		Nisha
pair_127_(Ephesians 5:25)	3		Nisha
pair_81_(1 Samuel 16:7)	1		Nisha
pair_28_(2 Corinthians 5:17)	3		Nisha
pair_20_(2 Corinthians 5:17)	1		Nisha
pair_145_(1 John 4:8)	4		Nisha
pair_82_(Exodus 20:3)	1		Nisha
pair_100_(1 John 4:8)	3		Nisha
pair_10_(Ephesians 5:25)	1		Nisha
pair_8_(1 Samuel 16:7)	2		Nisha
pair_36_(Exodus 20:3)	1		Nisha
pair_131_(Ephesians 5:25)	3		Nisha
pair_6_(Ephesians 5:25)	3		shur
pair_49_(2 Corinthians 5:17)	2		shur
pair_72_(Hebrews 11:1)	1		shur
pair_140_(1 Samuel 16:7)	3		shur
pair_33_(Ephesians 5:25)	3		shur
pair_83_(Ephesians 5:25)	-		shur
pair_48_(1 Samuel 16:7)	2		shur
pair_142_(2 Corinthians 5:7)	2		shur
pair_131_(Genesis 1:1)	1		shur
pair_127_(2 Corinthians 5:17)	3		shur
pair_19_(1 Samuel 16:7)	1		shur
pair_2_(Jeremiah 17:9)	1		shur
pair_141_(John 8:32)	2		shur
pair_20_(1 Samuel 16:7)	3		shur
pair_12_(Genesis 1:1)	2		shur
pair_16_(Jeremiah 17:9)	1		shur
pair_28_(Exodus 20:3)	2		shur
pair_117_(Exodus 20:3)	3		shur
pair_76_(1 John 4:8)	3		shur
pair_25_(2 Corinthians 5:7)	4		shur
pair_143_(Exodus 20:3)	2		shur
pair_70_(1 John 4:8)	4		shur
pair_18_(2 Corinthians 5:7)	3		shur
pair_125_(John 8:32)	1		shur
pair_143_(2 Corinthians 5:7)	3		shur
pair_64_(Jeremiah 17:9)	2		shur
pair_27_(Exodus 20:3)	2		shur
pair_42_(1 Samuel 16:7)	3		shur
pair_134_(Hebrews 11:1)	3		shur
pair_69_(Exodus 20:3)	2		shur
pair_70_(Genesis 1:1)	2		shur
pair_87_(1 John 4:8)	2		shur
pair_91_(2 Corinthians 5:7)	3		shur
pair_145_(John 8:32)	3		shur
pair_132_(Exodus 20:3)	3		shur
pair_99_(2 Corinthians 5:17)	3		shur
pair_3_(Exodus 20:3)	2		shur
pair_141_(Ephesians 5:25)	4		shur
pair_102_(Hebrews 11:1)	3		shur
pair_118_(1 Samuel 16:7)	3		shur
pair_76_(Exodus 20:3)	1		shur
pair_94_(John 8:32)	2		shur
pair_127_(John 8:32)	1		shur
pair_149_(Jeremiah 17:9)	3		shur
pair_30_(Exodus 20:3)	1		shur
pair_21_(1 John 4:8)	4		shur
pair_74_(2 Corinthians 5:17)	2		shur
pair_83_(Hebrews 11:1)	-		shur
pair_31_(2 Corinthians 5:7)	4		shur
pair_15_(1 Samuel 16:7)	2		shur
pair_100_(John 8:32)	1		shur
pair_8_(Exodus 20:3)	1		shur
pair_82_(Ephesians 5:25)	3		shur
pair_122_(2 Corinthians 5:17)	3		shur
pair_110_(Hebrews 11:1)	3		shur
pair_45_(Genesis 1:1)	2		shur
pair_148_(1 John 4:8)	4		shur
pair_149_(Genesis 1:1)	1		shur
pair_39_(2 Corinthians 5:17)	1		shur
